9,1535,1.23700
20,1535,1.23700
30,1535,1.23700
40,1535,1.23700
50,1535,1.23700
60,1535,1.23700
70,1535,1.23700
80,1535,1.23700
90,1535,1.23700
100,1535,1.23700
110,1535,1.23700
120,1535,1.23700
130,1535,1.23700
140,1535,1.23700
150,1535,1.23700
160,1535,1.23700
170,1535,1.23700
180,1535,1.23700
190,1535,1.23700
200,1535,1.23700
210,1535,1.23700
220,1535,1.23700
230,1535,1.23700
240,1535,1.23700
250,1535,1.23700
260,1535,1.23700
270,1535,1.23700
280,1535,1.23700
290,1535,1.23700
300,1535,1.23700
310,1535,1.23700
320,1535,1.23700
330,1535,1.23700
340,1535,1.23700
350,1535,1.23700
360,1535,1.23700
370,1535,1.23700
380,1535,1.23700
390,1535,1.23700
400,1535,1.23700
410,1535,1.23700
420,1535,1.23700
430,1535,1.23700
440,1535,1.23700
450,1535,1.23700
460,1535,1.23700
470,1535,1.23700
480,1535,1.23700
490,1535,1.23700
500,1535,1.23700
510,1535,1.23700
520,1535,1.23700
530,1535,1.23700
540,1535,1.23700
550,1535,1.23700
560,1535,1.23700
570,1535,1.23700
580,1535,1.23700
590,1535,1.23700
600,1535,1.23700
610,1535,1.23700
620,1535,1.23700
630,1535,1.23700
640,1535,1.23700
650,1535,1.23700
660,1535,1.23700
670,1535,1.23700
680,1535,1.23700
690,1535,1.23700
700,1535,1.23700
710,1535,1.23700
720,1535,1.23700
730,1535,1.23700
740,1535,1.23700
750,1535,1.23700
760,1535,1.23700
770,1535,1.23700
780,1535,1.23700
790,1535,1.23700
800,1535,1.23700
810,1535,1.23700
820,1535,1.23700
830,1535,1.23700
840,1535,1.23700
850,1535,1.23700
860,1535,1.23700
870,1535,1.23700
880,1535,1.23700
890,1535,1.23700
900,1535,1.23700
910,1535,1.23700
920,1535,1.23700
930,1535,1.23700
940,1535,1.23700
950,1535,1.23700
960,1535,1.23700
970,1535,1.23700
980,1535,1.23700
990,1535,1.23700
1000,1535,1.23700
1010,1535,1.23700
1020,1535,1.23700
1030,1535,1.23700
1040,1535,1.23700
1050,1535,1.23700
1060,1535,1.23700
1070,1535,1.23700
1080,1535,1.23700
1090,1535,1.23700
1100,1535,1.23700
1110,1535,1.23700
1120,1535,1.23700
1130,1535,1.23700
1140,1535,1.23700
1150,1535,1.23700
1160,1535,1.23700
1170,1535,1.23700
1180,1535,1.23700
1190,1535,1.23700
1200,1535,1.23700
1210,1535,1.23700
1220,1535,1.23700
1230,1535,1.23700
1240,1535,1.23700
1250,1535,1.23700
1260,1535,1.23700
1270,1535,1.23700
1280,1535,1.23700
1290,1535,1.23700
1300,1535,1.23700
1310,1535,1.23700
1320,1535,1.23700
1330,1535,1.23700
1340,1535,1.23700
1350,1535,1.23700
1360,1535,1.23700
1370,1535,1.23700
1380,1535,1.23700
1390,1535,1.23700
1400,1535,1.23700
1410,1535,1.23700
1420,1535,1.23700
1430,1535,1.23700
1440,1535,1.23700
1450,1535,1.23700
1460,1535,1.23700
1470,1535,1.23700
1480,1535,1.23700
1490,1535,1.23700
1500,1535,1.23700
1510,1535,1.23700
1520,1535,1.23700
1530,1535,1.23700
1540,1535,1.23700
1550,1535,1.23700
1560,1535,1.23700
1570,1535,1.23700
1580,1535,1.23700
1590,1535,1.23700
1600,1535,1.23700
1610,1535,1.23700
1620,1535,1.23700
1630,1535,1.23700
1640,1535,1.23700
1650,1535,1.23700
1660,1535,1.23700
1670,1535,1.23700
1680,1535,1.23700
1690,1535,1.23700
1700,1535,1.23700
1710,1535,1.23700
1720,1535,1.23700
1730,1535,1.23700
1740,1535,1.23700
1750,1535,1.23700
1760,1535,1.23700
1770,1535,1.23700
1780,1535,1.23700
1790,1535,1.23700
1800,1535,1.23700
1810,1535,1.23700
1820,1535,1.23700
1830,1535,1.23700
1840,1535,1.23700
1850,1535,1.23700
1860,1535,1.23700
1870,1535,1.23700
1880,1535,1.23700
1890,1535,1.23700
1900,1535,1.23700
1910,1535,1.23700
1920,1535,1.23700
1930,1535,1.23700
1940,1535,1.23700
1950,1535,1.23700
1960,1535,1.23700
1970,1535,1.23700
1980,1535,1.23700
1990,1535,1.23700
2000,1535,1.23700
2010,1535,1.23700
2020,1535,1.23700
2030,1535,1.23700
2040,1535,1.23700
2050,1535,1.23700
2060,1535,1.23700
2070,1534,1.23619
2080,1535,1.23700
2090,1535,1.23700
2100,1535,1.23700
2110,1533,1.23538
2120,1535,1.23700
2130,1535,1.23700
2140,1535,1.23700
2150,1535,1.23700
2160,1535,1.23700
2170,1535,1.23700
2180,1535,1.23700
2190,1535,1.23700
2200,1535,1.23700
2210,1535,1.23700
2220,1535,1.23700
2230,1535,1.23700
2240,1535,1.23700
2250,1535,1.23700
2260,1535,1.23700
2270,1535,1.23700
2280,1535,1.23700
2290,1535,1.23700
2300,1535,1.23700
2310,1535,1.23700
2320,1534,1.23619
2330,1535,1.23700
2340,1535,1.23700
2350,1535,1.23700
2360,1535,1.23700
2370,1535,1.23700
2380,1533,1.23538
2390,1535,1.23700
2400,1535,1.23700
2410,1535,1.23700
2420,1535,1.23700
2430,1533,1.23538
2440,1535,1.23700
2450,1535,1.23700
